date,station,depth,op,mean_sst,mean_airt,SSM,SST,year,doy,Station,Depth (cm),bulk,Sand,Silt,Clay,Classification,index,level_3,VH,VV,angle,lc,BASE_TEMP,cum_GDD_air,cum_GDD_soil,cum_GDD,BBCH,cum_SSM
2022-06-14,MB11,0 to 5 cm,1,18.833333333333343,18.11500000000001,0.4211851851851851,18.244444444444444,2022,165,MB11,5,1.3,0.23800000000000002,0.395,0.368,Clay Loam,332,0,-18.0,-8.0,38.0,146,5,271.18450000000007,232.4058262091227,251.79516310456137,21.0,39.932254527234306
2022-06-14,MB12,0 to 5 cm,1,17.349999999999994,18.0,0.3420294622139033,18.59629629629629,2022,165,MB12,5,1.33,0.42100000000000004,0.41700000000000004,0.162,Loam,332,0,-18.0,-10.0,38.0,147,10,279.18450000000007,239.7558262091227,259.4701631045614,35.0,40.27428398944821
2022-06-14,MB2,0 to 5 cm,1,18.616666666666674,18.72,0.3651851851851851,18.94814814814814,2022,165,MB2,5,1.35,0.449,0.20800000000000002,0.34299999999999997,Clay Loam,331,0,-18.0,-8.0,39.0,153,5,292.9045000000001,253.37249287578936,273.13849643789473,31.0,40.63946917463339
2022-06-14,MB3,0 to 5 cm,1,18.616666666666678,19.090000000000003,0.3234814814814815,19.044444444444455,2022,165,MB3,5,1.47,0.47100000000000003,0.21100000000000002,0.318,Sandy Clay Loam,340,0,-22.0,-11.0,39.0,147,10,301.99450000000013,261.98915954245604,281.9918297712281,37.0,40.96295065611487
2022-06-14,MB4,0 to 5 cm,1,11.675185016200487,18.859999999999985,0.039542989319661624,11.345753958282822,2022,165,MB4,5,1.33,0.904,0.002,0.094,Sand,340,0,-21.0,-14.0,39.0,136,5,315.85450000000014,268.6643445586565,292.2594222793283,24.0,41.002493645434534
2022-06-14,MB5,0 to 5 cm,1,18.883333333333326,18.63999999999999,0.4147407407407407,18.744444444444444,2022,165,MB5,5,1.46,0.414,0.18100000000000002,0.405,Clay,340,0,-18.0,-10.0,39.0,153,5,329.49450000000013,282.54767789198985,306.02108894599496,35.0,41.417234386175274
2022-06-14,MB6,0 to 5 cm,1,10.337661349719639,18.515000000000015,0.40244932473525225,10.269860000800438,2022,165,MB6,5,1.21,0.037000000000000005,0.24600000000000002,0.7170000000000001,Heavy Clay,340,0,-17.0,-9.0,39.0,146,5,343.0095000000001,287.8853392417095,315.4474196208548,25.0,41.819683710910525
2022-06-14,MB7,0 to 5 cm,1,19.400000000000006,18.180000000000007,0.36437037037037034,18.496296296296293,2022,165,MB7,5,1.4,0.7829999999999999,0.092,0.125,Sandy Loam,340,0,-21.0,-13.0,40.0,146,5,356.1895000000001,302.2853392417095,329.2374196208548,26.0,42.1840540812809
2022-06-14,MB8,0 to 5 cm,1,19.049999999999983,17.310000000000002,0.4383333333333333,18.26666666666665,2022,165,MB8,5,1.22,0.036000000000000004,0.332,0.632,Heavy Clay,341,0,-17.0,-10.0,40.0,146,5,368.4995000000001,316.33533924170945,342.4174196208548,27.0,42.62238741461423
2022-06-14,MB9,0 to 5 cm,1,11.529662599933829,18.22,0.20551851851851846,10.99418693213692,2022,165,MB9,5,1.53,0.813,0.06,0.127,Sandy Loam,340,0,-19.0,-12.0,40.0,158,10,376.71950000000015,317.8650018416433,347.29225092082174,41.0,42.82790593313275
2022-06-19,MB1,0 to 5 cm,1,26.616666666666646,28.305000000000007,0.2621851851851852,22.0074074074074,2022,170,MB1,5,1.28,0.7879999999999999,0.10099999999999999,0.111,Sandy Loam,341,0,-21.0,-11.0,30.0,158,10,395.02450000000016,334.4816685083099,364.75308425415506,43.0,43.090091118317936
